"Date","Price","Open","High","Low","Vol.","Change %"
"05/12/2011","7,300.82","7,280.66","7,322.62","7,266.30","90.84M","0.28%"
"05/11/2011","7,280.66","7,339.65","7,364.11","7,270.02","50.24M","-0.80%"
"05/10/2011","7,339.65","7,377.86","7,429.75","7,335.04","84.68M","-0.52%"
"05/09/2011","7,377.86","7,319.15","7,400.32","7,319.15","83.74M","0.80%"
"05/06/2011","7,319.15","7,317.17","7,367.23","7,308.64","78.71M","0.03%"
"05/05/2011","7,317.17","7,213.33","7,352.94","7,213.33","46.65M","1.44%"
"05/04/2011","7,213.33","7,270.67","7,273.57","7,201.12","64.90M","-0.79%"
"05/03/2011","7,270.67","7,356.97","7,364.05","7,262.27","37.70M","-1.17%"
"04/29/2011","7,356.97","7,377.65","7,439.08","7,349.56","51.80M","-0.28%"
"04/28/2011","7,377.65","7,363.78","7,420.54","7,363.78","44.74M","0.19%"
"04/27/2011","7,363.78","7,349.17","7,398.39","7,348.93","37.05M","0.20%"
"04/26/2011","7,349.17","7,345.48","7,389.59","7,329.05","51.22M","0.05%"
"04/25/2011","7,345.48","7,456.73","7,486.13","7,322.34","39.75M","-1.49%"
"04/21/2011","7,456.82","7,474.50","7,511.16","7,442.02","40.90M","-0.24%"
"04/20/2011","7,474.50","7,475.26","7,513.54","7,465.76","68.42M","-0.01%"
"04/19/2011","7,475.16","7,547.44","7,559.34","7,468.46","51.22M","-0.96%"
"04/18/2011","7,547.79","7,574.89","7,609.97","7,531.51","111.28M","-0.36%"
"04/12/2011","7,574.86","7,454.22","7,609.86","7,454.22","39.23M","1.62%"
"04/11/2011","7,454.22","7,413.87","7,470.33","7,403.86","30.13M","0.54%"
"04/08/2011","7,413.87","7,378.73","7,435.19","7,378.57","30.45M","0.48%"
"04/07/2011","7,378.73","7,359.90","7,440.68","7,359.85","50.74M","0.26%"
"04/06/2011","7,359.90","7,370.02","7,470.41","7,347.97","38.46M","-0.14%"
"04/05/2011","7,370.02","7,373.14","7,408.49","7,363.42","50.32M","-0.04%"
"04/04/2011","7,373.14","7,377.22","7,417.24","7,373.14","44.94M","-0.06%"
"04/01/2011","7,377.22","7,226.12","7,396.59","7,226.12","92.91M","2.09%"
"03/31/2011","7,226.12","7,192.72","7,245.67","7,169.65","62.08M","0.46%"
"03/30/2011","7,192.72","7,207.86","7,220.35","7,150.70","35.60M","-0.21%"
"03/29/2011","7,207.86","7,210.09","7,250.85","7,201.58","56.70M","-0.03%"
"03/28/2011","7,210.09","7,240.27","7,260.44","7,189.79","49.51M","-0.42%"
"03/25/2011","7,240.27","7,216.54","7,248.78","7,216.22","112.80M","0.33%"
"03/24/2011","7,216.75","7,207.13","7,251.57","7,202.79","89.82M","0.13%"
"03/23/2011","7,207.10","7,228.46","7,281.30","7,181.71","49.60M","-0.18%"
"03/22/2011","7,220.26","7,156.33","7,245.18","7,156.33","42.71M","0.89%"
"03/21/2011","7,156.33","7,184.94","7,223.70","7,147.00","28.97M","-0.40%"
"03/18/2011","7,184.94","7,269.59","7,312.95","7,178.86","104.07M","-1.16%"
"03/17/2011","7,269.59","7,115.95","7,290.49","7,115.95","37.94M","2.16%"
"03/16/2011","7,115.62","7,028.99","7,170.55","7,028.79","33.47M","1.23%"
"03/15/2011","7,029.02","7,169.76","7,192.37","7,023.11","43.31M","-1.96%"
"03/14/2011","7,169.76","7,313.02","7,346.21","7,158.72","62.06M","-1.96%"
"03/11/2011","7,313.02","7,383.92","7,393.26","7,313.02","30.32M","-0.96%"
"03/10/2011","7,383.92","7,343.49","7,422.48","7,302.49","49.34M","0.55%"
"03/09/2011","7,343.45","7,445.90","7,459.61","7,339.63","46.40M","-1.38%"
"03/08/2011","7,445.90","7,582.55","7,590.15","7,434.78","57.42M","-1.80%"
"03/07/2011","7,582.55","7,664.72","7,699.72","7,577.49","133.22M","-1.07%"
"03/04/2011","7,664.72","7,520.74","7,693.76","7,520.47","159.18M","1.91%"
"03/03/2011","7,520.74","7,701.19","7,707.56","7,507.45","61.33M","-2.34%"
"03/01/2011","7,701.19","7,797.96","7,817.82","7,667.13","77.32M","-1.24%"
"02/28/2011","7,797.96","7,711.62","7,823.26","7,711.60","63.58M","1.12%"
"02/25/2011","7,711.62","7,583.42","7,788.93","7,583.27","66.86M","1.69%"
"02/24/2011","7,583.42","7,548.86","7,633.26","7,548.86","70.84M","0.46%"
"02/23/2011","7,548.86","7,514.74","7,577.94","7,501.45","54.98M","0.45%"
"02/22/2011","7,514.74","7,617.19","7,627.36","7,504.10","48.69M","-1.34%"
"02/21/2011","7,617.19","7,672.49","7,720.79","7,610.16","56.94M","-0.72%"
"02/18/2011","7,672.49","7,607.79","7,690.89","7,586.46","46.56M","0.85%"
"02/15/2011","7,607.79","7,811.82","7,863.74","7,587.17","79.10M","-2.61%"
"02/14/2011","7,811.82","7,586.63","7,847.32","7,586.63","90.65M","2.97%"
"02/11/2011","7,586.63","7,493.62","7,656.90","7,493.54","96.31M","1.24%"
"02/10/2011","7,493.62","7,377.44","7,508.29","7,377.44","113.63M","1.57%"
"02/09/2011","7,377.44","7,385.04","7,410.99","7,356.23","103.89M","-0.10%"
"02/08/2011","7,385.04","7,381.10","7,416.92","7,339.15","131.26M","0.05%"
"02/07/2011","7,381.10","7,346.81","7,411.69","7,346.81","122.88M","0.47%"
"02/03/2011","7,346.81","7,264.28","7,367.41","7,264.28","136.62M","1.16%"
"02/02/2011","7,262.26","7,190.77","7,278.86","7,190.77","111.21M","0.99%"
"02/01/2011","7,190.77","7,174.37","7,209.28","7,174.24","96.20M","0.22%"
"01/31/2011","7,174.87","7,192.49","7,229.78","7,173.54","87.54M","-0.24%"
"01/28/2011","7,192.49","7,211.14","7,233.70","7,180.87","81.50M","-0.26%"
"01/27/2011","7,211.11","7,241.87","7,287.80","7,199.25","137.77M","-0.42%"
"01/26/2011","7,241.87","7,225.26","7,264.86","7,194.72","171.55M","0.23%"
"01/25/2011","7,225.24","7,261.37","7,284.59","7,187.21","120.70M","-0.50%"
"01/24/2011","7,261.37","7,254.01","7,320.22","7,248.15","186.12M","0.10%"
"01/21/2011","7,254.01","7,193.10","7,275.79","7,193.10","213.27M","0.85%"
"01/20/2011","7,193.10","7,058.33","7,204.23","7,058.26","142.34M","1.91%"
"01/18/2011","7,058.33","7,008.06","7,073.29","6,993.56","190.53M","0.72%"
"01/17/2011","7,008.06","7,032.60","7,068.84","7,008.06","156.69M","-0.35%"
"01/14/2011","7,032.60","7,022.03","7,049.25","7,011.31","128.14M","0.15%"
"01/13/2011","7,021.88","7,014.89","7,040.86","6,940.99","357.09M","0.10%"
"01/12/2011","7,014.85","6,992.71","7,053.13","6,992.71","299.06M","0.32%"
"01/11/2011","6,992.71","6,916.85","6,997.88","6,916.78","172.26M","1.10%"
"01/10/2011","6,916.85","6,892.53","6,958.23","6,891.93","187.51M","0.36%"
"01/07/2011","6,891.96","6,809.73","6,903.30","6,809.73","304.06M","1.21%"
"01/06/2011","6,809.73","6,754.31","6,820.79","6,754.31","312.52M","0.82%"
"01/05/2011","6,754.31","6,701.85","6,775.35","6,701.26","331.55M","0.78%"
"01/04/2011","6,701.85","6,657.96","6,712.23","6,653.85","115.16M","0.66%"
"01/03/2011","6,657.96","6,635.87","6,668.01","6,635.87","47.45M","0.33%"
"12/31/2010","6,635.87","6,614.13","6,660.36","6,614.13","48.02M","0.33%"
"12/30/2010","6,614.13","6,646.92","6,655.20","6,530.10","154.90M","-0.49%"
"12/29/2010","6,646.92","6,641.20","6,658.57","6,619.51","90.47M","0.09%"
"12/28/2010","6,641.08","6,621.51","6,649.69","6,621.51","88.04M","0.30%"
"12/27/2010","6,621.51","6,558.27","6,627.44","6,558.27","44.44M","0.96%"
"12/24/2010","6,558.25","6,511.51","6,577.96","6,511.51","34.16M","0.72%"
"12/23/2010","6,511.51","6,456.01","6,525.48","6,455.41","66.05M","0.86%"
"12/22/2010","6,455.82","6,378.91","6,470.13","6,377.98","63.15M","1.21%"
"12/21/2010","6,378.91","6,359.16","6,396.97","6,358.87","76.39M","0.28%"
"12/17/2010","6,360.84","6,360.34","6,371.69","6,343.12","35.55M","0.01%"
"12/16/2010","6,360.34","6,373.76","6,379.35","6,359.22","49.15M","-0.21%"
"12/15/2010","6,373.76","6,385.57","6,391.97","6,367.91","24.64M","-0.19%"
"12/14/2010","6,385.60","6,436.82","6,441.67","6,383.00","62.29M","-0.80%"
"12/13/2010","6,436.82","6,432.75","6,461.45","6,432.19","107.50M","0.06%"
"12/10/2010","6,432.75","6,445.77","6,462.60","6,432.34","70.71M","-0.20%"
"12/09/2010","6,445.77","6,454.31","6,477.08","6,444.84","149.56M","-0.13%"
"12/08/2010","6,454.31","6,469.08","6,484.33","6,444.26","107.94M","-0.23%"
"12/07/2010","6,469.08","6,506.30","6,529.07","6,467.00","192.49M","-0.57%"
"12/06/2010","6,506.30","6,547.68","6,568.22","6,496.03","97.11M","-0.63%"
"12/03/2010","6,547.68","6,538.84","6,556.37","6,515.64","101.49M","0.14%"
"12/02/2010","6,538.84","6,559.89","6,614.23","6,529.41","351.29M","-0.32%"
"12/01/2010","6,559.89","6,434.85","6,583.45","6,434.85","332.38M","1.94%"
"11/30/2010","6,434.85","6,257.01","6,497.74","6,258.06","322.46M","2.84%"
"11/29/2010","6,257.01","6,390.04","6,400.09","6,247.29","79.66M","-1.94%"
"11/26/2010","6,381.07","6,413.32","6,416.53","6,376.38","94.57M","-0.50%"
"11/25/2010","6,413.32","6,462.12","6,603.04","6,407.01","297.98M","-0.76%"
"11/24/2010","6,462.12","6,454.18","6,502.88","6,453.94","103.78M","0.12%"
"11/23/2010","6,454.18","6,515.80","6,555.99","6,423.35","75.07M","-0.95%"
"11/22/2010","6,515.80","6,565.00","6,614.25","6,515.80","80.83M","-10.18%"
"11/21/2010","7,254.01","7,193.10","7,275.79","7,193.10","179.70M","10.50%"
"11/18/2010","6,565.00","6,472.01","6,580.44","6,471.34","49.93M","1.43%"
"11/16/2010","6,472.42","6,507.21","6,523.71","6,451.55","56.80M","-0.53%"
"11/15/2010","6,507.21","6,600.06","6,634.86","6,496.88","25.69M","-1.41%"
"11/12/2010","6,600.06","6,569.61","6,607.99","6,569.61","20.39M","0.46%"
"11/11/2010","6,569.61","6,535.09","6,577.80","6,515.08","18.90M","0.53%"
"11/10/2010","6,535.09","6,592.38","6,597.30","6,524.95","29.85M","-0.87%"
"11/09/2010","6,592.38","6,640.43","6,655.57","6,577.29","24.28M","-0.72%"
"11/08/2010","6,640.19","6,658.45","6,683.07","6,635.76","48.82M","-0.27%"
"11/04/2010","6,658.45","6,674.91","6,683.97","6,650.17","34.24M","-0.25%"
"11/03/2010","6,674.91","6,710.64","6,742.94","6,657.76","102.08M","-0.53%"
"11/02/2010","6,710.64","6,752.43","6,960.61","6,700.41","39.05M","-0.62%"
"11/01/2010","6,752.43","6,678.10","6,755.85","6,678.10","40.68M","1.11%"
"10/29/2010","6,678.05","6,575.74","6,711.58","6,575.59","53.30M","1.56%"
"10/28/2010","6,575.74","6,557.00","6,598.92","6,559.83","58.18M","0.29%"
"10/27/2010","6,557.00","6,546.16","6,567.27","6,507.90","39.39M","0.17%"
"10/26/2010","6,546.16","6,633.33","6,642.83","6,534.26","79.66M","-1.31%"
"10/25/2010","6,633.33","6,686.02","6,696.34","6,618.65","57.24M","-0.79%"
"10/21/2010","6,685.99","6,664.22","6,708.93","6,664.22","66.75M","0.33%"
"10/20/2010","6,664.22","6,703.61","6,732.85","6,652.21","63.75M","-0.59%"
"10/19/2010","6,703.61","6,622.59","6,720.42","6,622.59","108.68M","1.22%"
"10/18/2010","6,622.59","6,626.86","6,677.80","6,603.95","27.04M","-0.06%"
"10/15/2010","6,626.86","6,622.08","6,655.68","6,565.77","27.93M","0.07%"
"10/14/2010","6,622.08","6,628.83","6,822.99","6,615.23","47.45M","-0.10%"
"10/13/2010","6,628.83","6,533.60","6,683.00","6,159.33","74.01M","1.45%"
"10/12/2010","6,534.02","6,834.61","6,841.45","6,517.91","64.36M","-4.40%"
"10/11/2010","6,834.61","6,833.73","6,948.64","6,826.80","70.14M","0.01%"
"10/08/2010","6,833.61","6,770.74","6,852.91","6,660.76","82.25M","0.93%"
"10/07/2010","6,770.74","6,862.67","6,877.28","6,698.32","63.56M","-1.34%"
"10/06/2010","6,862.67","6,991.06","7,040.29","6,861.29","66.66M","-1.84%"
"10/05/2010","6,991.06","7,089.69","7,114.20","6,958.77","105.23M","-1.39%"
"10/04/2010","7,089.69","7,147.77","7,207.75","7,077.87","112.08M","-0.81%"
"10/01/2010","7,147.77","6,997.22","7,166.75","6,997.22","152.73M","2.15%"
"09/30/2010","6,997.22","6,929.90","7,015.67","6,929.90","121.61M","0.97%"
"09/29/2010","6,929.90","6,845.77","6,943.78","6,844.74","143.33M","1.23%"
"09/28/2010","6,845.77","6,881.54","6,905.50","6,798.43","127.71M","-0.52%"
"09/27/2010","6,881.54","6,888.96","7,008.15","6,826.78","108.46M","-0.10%"
"09/24/2010","6,888.49","6,772.43","6,905.76","6,768.14","128.45M","1.71%"
"09/23/2010","6,772.43","6,703.46","6,801.46","6,703.46","155.33M","1.04%"
"09/21/2010","6,702.99","6,521.43","6,720.26","6,494.67","114.44M","2.78%"
"09/20/2010","6,521.43","6,457.28","6,589.21","6,457.28","79.57M","0.99%"
"09/17/2010","6,457.28","6,343.74","6,492.22","6,343.74","137.42M","1.79%"
"09/16/2010","6,343.71","6,238.49","6,356.01","6,238.49","108.37M","1.69%"
"09/15/2010","6,238.45","6,175.48","6,282.61","6,117.31","122.32M","1.03%"
"09/14/2010","6,175.06","6,131.89","6,236.07","6,103.63","101.32M","0.72%"
"09/13/2010","6,131.22","6,022.10","6,153.60","6,022.10","85.15M","1.79%"
"09/09/2010","6,023.41","5,962.62","6,065.59","5,962.60","101.24M","1.02%"
"09/08/2010","5,962.62","5,884.99","5,974.73","5,884.99","86.50M","1.32%"
"09/07/2010","5,884.99","5,858.54","5,903.37","5,858.48","91.94M","0.45%"
"09/06/2010","5,858.54","5,880.69","5,925.38","5,853.33","73.73M","-0.37%"
"09/03/2010","5,880.49","5,785.19","5,888.30","5,785.19","103.92M","1.65%"
"09/02/2010","5,785.17","5,690.63","5,809.18","5,690.63","75.14M","1.67%"
"09/01/2010","5,690.29","5,658.01","5,719.19","5,658.01","122.02M","0.57%"
"08/31/2010","5,658.01","5,600.77","5,676.54","5,588.22","148.61M","1.02%"
"08/30/2010","5,600.77","5,634.30","5,654.30","5,586.47","53.51M","-0.59%"
"08/27/2010","5,634.15","5,594.81","5,642.85","5,594.74","63.87M","0.71%"
"08/26/2010","5,594.30","5,582.94","5,619.67","5,525.96","71.87M","0.20%"
"08/25/2010","5,582.87","5,564.25","5,629.85","5,564.25","45.76M","0.34%"
"08/23/2010","5,563.99","5,563.00","5,598.68","5,541.09","38.26M","0.02%"
"08/20/2010","5,563.00","5,568.76","5,679.14","5,546.91","57.66M","-0.10%"
"08/19/2010","5,568.50","5,421.83","5,577.47","5,421.83","70.81M","2.71%"
"08/18/2010","5,421.75","5,305.80","5,432.13","5,305.80","67.62M","2.19%"
"08/17/2010","5,305.80","5,191.30","5,316.61","5,191.30","59.23M","2.21%"
"08/16/2010","5,191.30","5,115.79","5,200.01","5,115.79","23.75M","1.48%"
"08/13/2010","5,115.79","5,043.73","5,121.71","5,043.73","32.88M","1.61%"
"08/12/2010","5,034.85","5,078.60","5,091.89","5,012.34","36.90M","-0.86%"
"08/11/2010","5,078.64","5,095.02","5,185.05","5,071.21","79.70M","-0.28%"
"08/10/2010","5,092.94","4,862.51","5,107.46","4,759.04","112.50M","4.73%"
"08/09/2010","4,862.86","5,065.24","5,067.62","4,842.34","49.86M","-3.99%"
"08/06/2010","5,065.07","5,137.42","5,149.94","5,060.62","51.81M","-1.41%"
"08/05/2010","5,137.38","5,214.86","5,224.12","5,015.93","63.26M","-1.49%"
"08/04/2010","5,214.84","5,158.35","5,223.35","5,140.50","84.47M","1.12%"
"08/03/2010","5,156.83","5,182.85","5,225.60","5,136.23","175.96M","-0.50%"
"08/02/2010","5,182.85","5,161.18","5,200.29","5,161.18","228.54M","0.42%"
"07/30/2010","5,161.18","5,119.10","5,167.44","5,119.10","162.03M","0.82%"
"07/29/2010","5,119.10","5,139.88","5,192.96","5,118.54","237.62M","-0.39%"
"07/28/2010","5,138.93","4,999.05","5,146.95","4,999.05","92.90M","2.80%"
"07/27/2010","4,999.05","4,943.69","5,015.06","4,943.69","76.53M","1.12%"
"07/26/2010","4,943.53","4,895.51","4,948.72","4,895.51","58.36M","0.98%"
"07/23/2010","4,895.51","4,849.17","4,903.27","4,849.17","65.29M","0.96%"
"07/22/2010","4,849.17","4,857.57","4,878.73","4,845.89","202.46M","-0.17%"
"07/21/2010","4,857.57","4,806.43","4,869.03","4,806.43","120.99M","1.06%"
"07/20/2010","4,806.43","4,729.26","4,820.45","4,729.26","114.32M","1.63%"
"07/19/2010","4,729.26","4,676.89","4,745.77","4,676.73","94.10M","1.12%"
"07/16/2010","4,676.89","4,638.71","4,693.94","4,638.71","79.24M","0.82%"
"07/15/2010","4,638.71","4,600.24","4,649.13","4,600.24","75.81M","0.84%"
"07/14/2010","4,600.22","4,555.99","4,609.62","4,555.99","64.04M","0.97%"
"07/13/2010","4,555.83","4,533.95","4,574.48","4,533.95","63.68M","0.48%"
"07/12/2010","4,533.95","4,505.69","4,547.11","4,505.69","41.15M","0.63%"
"07/09/2010","4,505.69","4,521.61","4,547.03","4,505.69","58.09M","-0.35%"
"07/08/2010","4,521.40","4,470.75","4,536.65","4,461.94","66.94M","1.13%"
"07/07/2010","4,470.78","4,547.18","4,566.41","4,460.14","95.26M","-1.68%"
"07/06/2010","4,547.18","4,558.52","4,583.46","4,547.18","141.65M","-0.25%"
"07/05/2010","4,558.48","4,593.68","4,603.86","4,553.14","158.04M","-0.77%"
"07/02/2010","4,593.65","4,610.71","4,617.43","4,593.30","488.60M","-0.37%"
"07/01/2010","4,610.71","4,612.46","4,627.12","4,600.32","406.61M","-0.04%"
"06/30/2010","4,612.46","4,612.98","4,640.66","4,606.86","137.08M","-0.01%"
"06/29/2010","4,612.98","4,574.29","4,621.84","4,574.10","81.77M","0.85%"
"06/28/2010","4,574.29","4,601.55","4,615.92","4,569.09","52.06M","-0.59%"
"06/24/2010","4,601.55","4,591.17","4,613.12","4,573.02","51.69M","0.23%"
"06/23/2010","4,591.17","4,634.73","4,649.12","4,583.94","84.06M","-0.94%"
"06/22/2010","4,634.73","4,658.68","4,676.01","4,634.73","103.71M","-0.51%"
"06/21/2010","4,658.68","4,607.34","4,669.85","4,607.34","138.62M","1.11%"
"06/17/2010","4,607.34","4,603.39","4,632.68","4,603.39","116.29M","0.09%"
"06/16/2010","4,603.36","4,606.75","4,638.03","4,597.43","91.59M","-0.07%"
"06/15/2010","4,606.69","4,612.76","4,632.86","4,599.84","58.64M","-0.13%"
"06/14/2010","4,612.76","4,561.33","4,625.78","4,561.29","42.36M","1.13%"
"06/11/2010","4,561.33","4,496.24","4,581.80","4,496.24","79.66M","1.45%"
"06/10/2010","4,496.24","4,464.41","4,512.39","4,464.41","72.69M","0.71%"
"06/09/2010","4,464.41","4,427.27","4,466.09","4,427.27","124.68M","0.84%"
"06/08/2010","4,427.27","4,431.32","4,459.26","4,415.80","101.21M","-0.09%"
"06/07/2010","4,431.32","4,354.20","4,443.90","4,354.20","99.02M","1.77%"
"06/04/2010","4,354.20","4,332.29","4,373.74","4,332.29","62.50M","0.51%"
"06/03/2010","4,332.29","4,307.05","4,353.67","4,304.93","60.98M","0.74%"
"06/02/2010","4,300.39","4,258.80","4,321.23","4,258.80","81.96M","0.98%"
"06/01/2010","4,258.80","4,237.27","4,274.89","4,237.27","27.52M","0.51%"
"05/31/2010","4,237.16","4,250.99","4,270.20","4,237.16","32.01M","-0.33%"
"05/26/2010","4,250.99","4,226.49","4,261.48","4,224.94","27.84M","0.58%"
"05/25/2010","4,226.49","4,232.96","4,246.81","4,217.96","34.04M","-0.15%"
"05/24/2010","4,232.92","4,235.69","4,260.18","4,232.92","24.07M","-0.07%"
"05/21/2010","4,235.69","4,248.37","4,281.97","4,235.69","29.03M","-0.30%"
"05/20/2010","4,248.37","4,243.54","4,256.08","4,227.05","29.16M","0.11%"
"05/19/2010","4,243.54","4,257.67","4,271.85","4,243.42","42.50M","-0.33%"
"05/18/2010","4,257.67","4,242.49","4,268.81","4,242.24","33.59M","0.36%"
"05/17/2010","4,242.49","4,252.44","4,273.71","4,241.70","35.67M","-0.23%"
"05/14/2010","4,252.44","4,242.67","4,274.65","4,242.54","42.70M","0.23%"
"05/13/2010","4,242.67","4,229.40","4,256.71","4,215.69","41.29M","0.31%"
"05/12/2010","4,229.41","4,215.22","4,244.98","4,215.22","98.52M","0.34%"
"05/11/2010","4,215.22","4,222.04","4,236.94","4,212.46","60.26M","-0.16%"
"05/10/2010","4,222.04","4,223.13","4,255.06","4,217.74","48.92M","-0.03%"
"05/07/2010","4,223.13","4,219.72","4,250.43","4,219.22","101.80M","0.08%"
"05/06/2010","4,219.60","4,219.76","4,256.64","4,217.52","82.97M","0.00%"
"05/05/2010","4,219.76","4,205.51","4,260.11","4,205.50","160.21M","0.34%"
"05/04/2010","4,205.51","4,219.33","4,231.76","4,182.59","76.00M","-0.32%"
"05/03/2010","4,219.22","4,188.88","4,246.08","4,188.88","117.80M","0.72%"
"04/30/2010","4,188.88","4,155.00","4,197.22","4,154.92","67.00M","0.82%"
"04/29/2010","4,155.00","4,134.46","4,176.83","4,134.46","141.48M","0.50%"
"04/27/2010","4,134.46","4,136.05","4,154.13","4,134.46","55.60M","-0.04%"
"04/26/2010","4,136.05","4,121.64","4,161.56","4,121.64","66.75M","0.35%"
"04/23/2010","4,121.64","4,077.56","4,131.84","4,077.56","60.24M","1.08%"
"04/22/2010","4,077.55","4,038.89","4,099.88","4,038.89","62.20M","0.96%"
"04/21/2010","4,038.89","4,022.26","4,052.10","4,019.37","77.12M","0.41%"
"04/20/2010","4,022.37","4,015.46","4,044.94","4,014.65","76.91M","0.17%"
"04/19/2010","4,015.36","3,966.93","4,025.69","3,966.93","114.60M","1.22%"
"04/16/2010","3,966.87","3,955.83","3,980.24","3,955.83","40.23M","0.28%"
"04/15/2010","3,955.83","3,958.78","3,967.19","3,948.78","27.56M","-0.07%"
"04/12/2010","3,958.78","3,939.79","3,981.67","3,939.79","36.75M","0.49%"
"04/08/2010","3,939.62","3,909.61","3,952.45","3,909.61","33.06M","0.77%"
"04/07/2010","3,909.61","3,870.46","3,919.91","3,870.46","53.02M","1.01%"
"04/06/2010","3,870.35","3,781.90","3,882.23","3,781.90","31.23M","2.34%"
"04/05/2010","3,781.90","3,746.50","3,787.33","3,746.50","15.83M","0.94%"
"04/01/2010","3,746.50","3,724.59","3,751.92","3,724.59","11.30M","0.59%"
"03/31/2010","3,724.59","3,765.07","3,768.05","3,722.87","16.61M","-1.08%"
"03/30/2010","3,765.07","3,773.76","3,789.45","3,764.41","15.54M","-0.23%"
"03/26/2010","3,773.76","3,730.43","3,790.24","3,730.43","26.16M","1.16%"
"03/25/2010","3,730.43","3,722.72","3,734.91","3,715.95","42.06M","0.21%"
"03/24/2010","3,722.72","3,730.67","3,734.46","3,718.26","29.35M","-0.21%"
"03/23/2010","3,730.67","3,743.00","3,764.92","3,730.67","16.68M","-0.33%"
"03/22/2010","3,743.00","3,744.92","3,768.00","3,743.00","13.99M","-0.05%"
"03/19/2010","3,744.92","3,755.41","3,765.94","3,741.19","21.22M","-0.27%"
"03/18/2010","3,755.19","3,768.29","3,784.66","3,755.19","44.26M","-0.35%"
"03/17/2010","3,768.29","3,785.53","3,808.95","3,768.29","74.12M","-0.45%"
"03/16/2010","3,785.50","3,843.55","3,853.51","3,782.84","246.45M","-1.51%"
"03/15/2010","3,843.55","3,844.84","3,865.17","3,838.19","43.57M","-0.03%"
"03/12/2010","3,844.84","3,832.30","3,856.12","3,828.00","124.15M","0.33%"
"03/11/2010","3,832.30","3,801.22","3,837.91","3,801.22","27.59M","0.82%"
"03/10/2010","3,801.22","3,809.18","3,817.24","3,796.70","18.74M","-0.20%"
"03/09/2010","3,809.01","3,835.06","3,843.65","3,807.17","19.88M","-0.68%"
"03/08/2010","3,835.06","3,824.60","3,849.23","3,824.60","27.25M","0.28%"
"03/05/2010","3,824.17","3,805.85","3,833.13","3,805.81","29.27M","0.48%"
"03/04/2010","3,805.85","3,774.03","3,816.84","3,774.03","30.91M","0.84%"
"03/03/2010","3,774.03","3,814.88","3,830.29","3,772.58","33.40M","-1.22%"
"03/02/2010","3,820.66","3,825.30","3,847.18","3,814.16","30.30M","-0.12%"
"03/01/2010","3,825.30","3,807.86","3,843.67","3,807.86","32.05M","0.46%"
"02/26/2010","3,807.86","3,782.25","3,823.44","3,782.24","27.33M","0.68%"
"02/25/2010","3,782.25","3,775.51","3,796.18","3,775.50","24.48M","0.18%"
"02/24/2010","3,775.51","3,770.40","3,794.38","3,770.40","34.91M","0.14%"
"02/23/2010","3,770.40","3,773.55","3,795.47","3,767.94","24.46M","-0.08%"
"02/22/2010","3,773.55","3,768.81","3,789.27","3,768.73","34.01M","0.13%"
"02/19/2010","3,768.81","3,732.77","3,775.59","3,730.47","44.03M","0.97%"
"02/18/2010","3,732.77","3,721.12","3,764.68","3,720.74","49.97M","0.31%"
"02/17/2010","3,721.12","3,691.04","3,726.49","3,690.78","35.18M","0.81%"
"02/16/2010","3,691.04","3,717.51","3,731.62","3,685.81","26.04M","-0.71%"
"02/15/2010","3,717.51","3,709.97","3,748.71","3,709.97","41.49M","0.20%"
"02/12/2010","3,709.97","3,724.84","3,739.69","3,682.90","29.35M","-0.40%"
"02/11/2010","3,724.84","3,774.34","3,784.35","3,718.66","65.62M","-1.31%"
"02/10/2010","3,774.34","3,785.28","3,806.78","3,769.14","85.52M","-0.29%"
"02/09/2010","3,785.28","3,789.37","3,799.39","3,739.91","56.25M","-0.11%"
"02/08/2010","3,789.37","3,706.72","3,800.81","3,706.72","114.01M","2.23%"
"02/05/2010","3,706.72","3,697.80","3,719.16","3,683.82","95.98M","0.24%"
"02/03/2010","3,697.80","3,709.02","3,731.12","3,689.94","44.19M","-0.31%"
"02/02/2010","3,709.13","3,691.50","3,735.86","3,691.50","59.86M","0.48%"
"02/01/2010","3,691.39","3,636.41","3,704.20","3,635.34","80.31M","1.51%"
"01/28/2010","3,636.41","3,590.92","3,647.80","3,521.83","88.87M","1.25%"
"01/26/2010","3,591.38","3,556.36","3,610.74","3,556.36","25.81M","1.04%"
"01/25/2010","3,554.45","3,531.79","3,576.33","3,531.79","31.68M","0.64%"
"01/22/2010","3,531.73","3,519.71","3,546.33","3,519.68","52.51M","0.34%"
"01/21/2010","3,519.71","3,532.41","3,544.66","3,474.88","39.00M","-0.36%"
"01/20/2010","3,532.41","3,483.30","3,536.97","3,479.26","20.35M","1.41%"
"01/19/2010","3,483.30","3,528.55","3,532.44","3,462.47","20.67M","-1.28%"
"01/18/2010","3,528.55","3,564.10","3,586.68","3,522.38","74.61M","-0.97%"
"01/15/2010","3,563.14","3,536.94","3,576.84","3,535.07","39.81M","0.75%"
"01/13/2010","3,536.71","3,494.62","3,541.92","3,494.62","37.01M","1.20%"
"01/12/2010","3,494.62","3,515.78","3,520.39","3,488.95","28.57M","-0.60%"
"01/11/2010","3,515.78","3,514.63","3,549.27","3,514.63","30.02M","0.03%"
"01/08/2010","3,514.63","3,478.56","3,521.58","3,478.56","34.15M","1.04%"
"01/07/2010","3,478.56","3,509.36","3,512.58","3,451.38","26.45M","-0.88%"
"01/06/2010","3,509.36","3,519.94","3,545.56","3,501.82","63.21M","-0.30%"
